Date,Anderson,Andrews,Angelina,Aransas,Archer,Armstrong,Atascosa,Austin,Bailey,Bandera,Bastrop,Baylor,Bee,Bell,Bexar,Blanco,Borden,Bosque,Bowie,Brazoria,Brazos,Brewster,Briscoe,Brooks,Brown,Burleson,Burnet,Caldwell,Calhoun,Callahan,Cameron,Camp,Carson,Cass,Castro,Chambers,Cherokee,Childress,Clay,Cochran,Coke,Coleman,Collin,Collingsworth,Colorado,Comal,Comanche,Concho,Cooke,Coryell,Cottle,Crane,Crockett,Crosby,Culberson,Dallam,Dallas,Dawson,DeWitt,Deaf Smith,Delta,Denton,Dickens,Dimmit,Donley,Duval,Eastland,Ector,Edwards,El Paso,Ellis,Erath,Falls,Fannin,Fayette,Fisher,Floyd,Foard,Fort Bend,Franklin,Freestone,Frio,Gaines,Galveston,Garza,Gillespie,Glasscock,Goliad,Gonzales,Gray,Grayson,Gregg,Grimes,Guadalupe,Hale,Hall,Hamilton,Hansford,Hardeman,Hardin,Harris,Harrison,Hartley,Haskell,Hays,Hemphill,Henderson,Hidalgo,Hill,Hockley,Hood,Hopkins,Houston,Howard,Hudspeth,Hunt,Hutchinson,Irion,Jack,Jackson,Jasper,Jeff Davis,Jefferson,Jim Hogg,Jim Wells,Johnson,Jones,Karnes,Kaufman,Kendall,Kenedy,Kent,Kerr,Kimble,King,Kinney,Kleberg,Knox,La Salle,Lamar,Lamb,Lampasas,Lavaca,Lee,Leon,Liberty,Limestone,Lipscomb,Live Oak,Llano,Loving,Lubbock,Lynn,Madison,Marion,Martin,Mason,Matagorda,Maverick,McCulloch,McLennan,McMullen,Medina,Menard,Midland,Milam,Mills,Mitchell,Montague,Montgomery,Moore,Morris,Motley,Nacogdoches,Navarro,Newton,Nolan,Nueces,Ochiltree,Oldham,Orange,Palo Pinto,Panola,Parker,Parmer,Pecos,Polk,Potter,Presidio,Rains,Randall,Reagan,Real,Red River,Reeves,Refugio,Roberts,Robertson,Rockwall,Runnels,Rusk,Sabine,San Augustine,San Jacinto,San Patricio,San Saba,Schleicher,Scurry,Shackelford,Shelby,Sherman,Smith,Somervell,Starr,Stephens,Sterling,Stonewall,Sutton,Swisher,Tarrant,Taylor,Terrell,Terry,Throckmorton,Titus,Tom Green,Travis,Trinity,Tyler,Upshur,Upton,Uvalde,Val Verde,Van Zandt,Victoria,Walker,Waller,Ward,Washington,Webb,Wharton,Wheeler,Wichita,Wilbarger,Willacy,Williamson,Wilson,Winkler,Wise,Wood,Yoakum,Young,Zapata,Zavala
10/10/21,0,32,0,6,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,163,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,17,1,0,0,5,0,0,0,20,0,0,1,0,0,0,0,0,0
10/11/21,0,0,0,0,0,0,0,4,0,6,26,0,0,0,0,1,0,3,0,0,0,0,0,0,0,12,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,1,0,0,1,0,21,0,0,3,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,119,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,2,0,0,0,476,0,0,0,0,0,0,0,17,0,0,0,0,1,0,41,0,1,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,17,0,0,0,0,0,1,0,0,17,0,7,1,12,10,0,0,5,0,0,0,3,0,0,1,8,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,12,0,13,0,3,0,0,0,0,0,1,1,0,0,0,0,0,2
10/12/21,26,0,0,7,8,0,24,9,0,7,31,6,1,0,1860,6,0,2,57,152,94,6,0,0,0,11,9,11,9,10,0,7,0,23,0,0,0,0,7,0,1,6,192,0,2,109,5,2,33,85,5,4,2,0,1,0,808,31,-2,0,1,405,0,12,0,1,14,50,1,99,233,24,4,36,4,0,0,0,233,8,0,18,36,65,0,7,0,0,10,0,83,81,2,91,0,0,0,0,0,17,199,25,0,25,0,0,80,0,4,0,52,25,11,7,1,24,0,0,11,4,0,0,67,1,8,238,6,45,127,12,0,0,19,2,0,0,6,30,3,0,0,3,5,11,2,6,7,0,0,7,0,147,13,3,3,1,3,4,11,0,133,0,20,2,0,0,2,0,30,226,0,22,0,24,14,0,0,40,0,0,32,26,9,200,0,4,0,29,-1,13,20,1,6,14,18,0,0,6,107,11,39,0,0,13,11,18,1,3,3,10,0,465,14,4,16,0,2,1,0,413,107,0,11,0,34,0,358,7,0,12,0,10,0,75,7,38,15,1,12,60,6,0,0,14,35,316,95,13,70,52,16,11,1,9
10/13/21,-5,0,23,3,2,2,30,12,10,17,19,1,-14,619,431,1,2,4,23,226,56,4,2,1,0,12,9,16,8,8,267,0,7,41,16,0,30,13,2,4,0,5,122,2,5,31,3,2,8,8,0,3,2,2,0,1,1363,0,-1,6,2,330,1,1,3,-1,4,24,0,165,113,9,2,14,0,3,10,0,502,3,2,14,0,153,13,7,0,0,6,20,38,0,13,84,43,1,7,4,0,0,796,15,6,2,187,3,0,91,9,42,23,8,1,8,0,14,52,0,8,6,17,0,38,2,14,79,-4,4,50,24,0,0,26,0,1,0,6,3,11,62,8,5,2,12,3,23,6,2,0,6,0,80,0,3,2,0,2,9,19,0,71,0,27,1,338,0,1,9,8,175,41,2,0,34,14,2,22,59,16,0,0,7,8,84,4,4,3,110,0,0,122,2,5,2,18,0,2,2,24,5,-6,12,0,8,5,30,1,3,5,7,-1,0,4,6,2,0,1,1,38,537,62,0,0,0,2,20,256,3,7,8,2,19,26,0,20,-7,28,6,8,31,13,1,0,3,9,247,46,12,19,0,0,20,2,3
10/14/21,-1,0,0,1,2,4,12,14,0,7,20,0,14,-361,0,4,0,1,17,136,0,1,1,2,0,9,10,4,6,7,68,2,1,12,0,88,4,-4,2,0,2,4,162,0,12,23,2,0,11,7,0,0,0,4,0,0,463,4,2,6,2,410,0,3,4,4,7,12,2,70,82,15,4,12,1,0,1,0,102,1,12,10,7,145,0,4,0,0,2,-3,40,0,5,74,0,3,6,6,0,0,1694,11,0,1,35,-1,0,78,2,2,17,9,3,-2,0,31,8,0,6,9,0,0,69,0,7,120,-1,5,45,13,0,0,15,0,0,0,6,0,0,4,0,11,4,6,3,22,7,0,0,2,0,68,0,6,3,0,0,9,5,1,58,0,9,0,0,25,1,0,7,114,18,1,0,12,6,0,2,64,7,0,0,3,1,77,1,2,0,29,0,0,52,1,3,5,3,0,0,2,33,6,13,0,0,3,0,2,0,0,2,3,0,0,4,13,-5,0,1,0,0,748,197,0,12,1,3,25,410,7,0,8,1,5,0,0,5,-175,9,16,12,40,27,0,0,8,31,163,11,10,14,0,8,13,1,1
10/15/21,48,15,64,1,13,2,4,5,5,3,10,1,-2,64,559,2,0,0,19,76,99,2,0,0,0,5,4,4,1,8,111,1,3,4,3,4,6,5,17,0,1,4,150,1,0,34,6,0,7,30,0,0,1,7,1,9,731,0,0,4,1,353,1,1,2,-6,11,47,0,127,90,24,4,13,2,1,5,1,152,2,0,6,0,67,5,1,0,0,2,8,25,76,0,35,0,2,3,0,0,30,660,10,7,2,26,3,25,189,9,20,18,9,5,3,2,28,27,0,14,12,0,1,32,0,9,108,-12,9,59,5,0,0,6,0,0,0,0,1,0,13,2,2,3,2,2,17,5,0,0,2,0,53,0,10,1,0,0,4,13,0,41,0,13,0,0,5,1,5,6,93,2,2,1,3,0,0,7,47,8,0,37,6,1,71,0,36,27,48,1,4,42,1,0,3,20,1,1,3,31,1,13,0,0,3,26,0,0,1,2,3,0,191,5,1,-2,0,1,0,3,702,51,0,0,0,10,13,147,4,0,13,1,11,0,43,5,4,12,3,8,45,7,0,0,10,9,180,6,5,32,31,0,12,0,1
10/16/21,-5,0,0,3,5,0,0,5,0,0,22,3,1,63,0,3,1,0,25,87,60,0,0,0,33,3,9,2,0,7,78,4,4,15,1,0,7,5,3,1,0,5,212,0,2,23,1,0,5,14,0,0,1,1,0,1,771,0,0,1,2,329,0,0,0,6,7,18,0,110,70,13,13,13,0,0,0,0,111,3,1,0,0,99,0,0,0,0,0,8,0,0,5,0,38,2,1,0,0,0,949,9,1,4,12,2,0,133,10,6,25,16,4,2,0,26,16,0,5,0,0,1,33,1,9,78,12,0,50,0,0,1,0,0,0,0,7,0,0,15,3,4,0,9,0,13,3,0,0,3,0,56,0,-1,0,-1,3,3,0,2,84,0,0,0,0,7,0,0,5,100,14,3,0,5,53,0,0,48,3,1,0,12,0,63,0,20,0,38,0,0,44,6,0,7,17,8,0,3,37,8,6,0,0,4,0,0,0,5,3,1,1,0,4,10,3,0,1,0,0,572,36,0,0,0,2,17,196,3,0,9,1,0,0,0,0,19,12,8,4,30,8,1,245,6,34,168,0,2,30,0,0,6,2,0
10/17/21,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,0,0,10,0,0,0,7,0,0,3,0,0,0,0,0,0
10/18/21,0,0,0,0,0,0,11,3,0,7,28,0,0,0,0,3,0,4,0,0,40,0,0,0,0,3,15,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,150,0,0,5,0,5,0,0,0,0,0,4,8,0,0,0,2,0,0,1,0,0,0,11,61,0,0,3,0,0,0,424,0,0,0,0,0,0,0,14,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0,0,4,0,0,0,0,0,2,0,0,4,1,8,3,6,7,0,0,8,0,0,0,3,0,0,0,1,49,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,9,1,12,0,2,0,0,0,0,0,11,1,0,0,0,0,0,1
10/19/21,20,0,0,3,2,2,6,3,0,4,14,3,8,86,1487,0,0,2,29,91,0,0,0,2,0,2,4,8,3,5,127,10,0,13,12,0,8,4,7,1,1,15,200,2,0,79,10,0,13,11,1,2,0,0,0,12,473,13,0,7,2,265,0,0,1,-2,11,66,0,0,165,12,-4,15,1,2,2,0,125,10,3,3,6,132,3,2,1,0,0,9,67,27,-4,54,0,0,0,3,0,13,229,18,7,6,103,2,22,77,3,15,34,17,4,4,0,25,22,0,14,2,0,0,37,0,15,124,11,3,99,3,0,0,4,0,0,0,1,0,4,0,10,2,0,6,2,3,2,3,0,3,0,164,5,3,3,0,3,1,14,2,108,0,16,0,0,5,0,7,17,150,5,6,2,38,14,0,11,32,10,0,28,23,6,120,2,-1,0,38,0,4,32,2,0,15,11,0,0,0,95,1,15,0,0,2,30,0,0,1,4,5,0,88,8,3,12,0,2,0,4,412,0,0,16,3,18,9,241,4,0,6,0,5,37,39,2,13,7,4,5,38,2,4,0,15,4,310,29,4,81,24,7,25,1,4
10/20/21,1,0,41,1,1,0,22,5,1,15,17,5,-6,37,0,1,0,1,13,0,63,6,0,0,0,6,14,5,10,11,108,0,5,1,0,24,11,0,2,0,0,5,114,1,2,33,15,0,4,13,0,2,1,0,0,0,1048,0,1,1,2,302,0,9,5,-1,3,44,0,246,61,1,0,7,0,21,10,0,385,0,2,12,0,44,7,3,0,0,4,15,10,0,3,74,22,1,4,5,0,30,388,6,0,6,35,0,0,67,4,13,27,17,4,4,2,8,9,0,14,1,0,0,45,0,9,67,22,30,37,20,0,0,13,0,0,1,7,5,8,67,2,1,3,3,2,12,4,2,0,7,0,78,0,8,1,2,0,10,6,1,34,1,19,0,239,0,0,5,10,98,1,0,0,18,15,0,3,32,9,1,24,3,5,58,0,68,15,66,1,0,64,1,4,1,10,6,1,3,26,3,17,0,3,7,0,1,0,5,3,1,1,0,6,15,-10,0,2,0,1,328,121,0,0,0,1,23,173,5,0,6,1,14,0,0,0,-21,5,-1,4,59,18,0,0,1,15,78,22,2,27,0,0,8,2,3
10/21/21,-1,0,0,1,3,2,4,0,4,6,11,1,1,59,0,0,0,0,7,0,0,0,2,0,0,5,4,2,3,3,67,0,2,3,1,12,3,2,7,1,-1,7,147,0,-1,19,1,0,8,21,0,1,0,1,0,1,556,8,-2,3,0,349,0,1,1,-1,7,26,0,181,100,12,4,17,1,0,6,0,88,2,3,10,5,43,0,2,0,0,0,6,17,0,3,108,0,0,1,2,1,0,384,6,1,0,44,3,0,141,2,10,27,11,1,5,0,15,12,0,5,1,0,0,35,0,7,148,53,5,50,7,0,0,9,0,0,0,8,1,5,0,3,4,5,1,1,10,3,2,0,3,0,73,3,4,3,3,0,6,4,3,65,0,7,0,0,5,1,8,11,137,17,0,0,6,9,0,7,11,4,4,0,11,0,92,5,-2,0,44,0,0,72,0,1,2,2,0,2,0,33,2,4,0,0,2,0,1,0,0,7,1,0,0,2,6,0,1,1,1,0,489,45,0,8,1,5,13,107,14,0,18,0,7,0,0,24,3,6,1,11,36,9,0,0,9,5,139,8,6,20,0,1,11,2,1
10/22/21,0,0,0,0,2,0,4,7,0,9,18,0,3,37,609,2,0,2,18,0,10,0,0,0,0,2,6,1,1,5,55,4,0,6,0,0,4,0,2,0,1,4,153,0,3,30,2,0,5,6,0,0,0,0,0,0,462,0,0,0,3,263,0,2,0,0,10,10,0,155,46,8,2,5,3,0,0,0,487,3,5,3,0,46,0,6,0,0,1,0,10,0,1,32,0,0,2,0,0,0,926,11,0,2,39,0,0,63,4,0,8,10,1,3,0,14,0,1,3,1,35,0,20,0,1,61,-7,2,30,5,0,0,42,1,0,0,0,0,1,11,0,1,1,2,1,14,0,0,0,3,0,82,0,2,1,0,2,0,7,4,41,0,11,-1,0,2,0,2,3,62,0,2,0,31,1,5,0,32,0,0,0,5,1,30,0,1,0,41,0,0,65,0,2,5,13,0,0,1,22,2,14,7,0,20,23,0,0,0,2,4,0,0,4,6,2,1,0,1,0,452,34,1,0,0,5,0,151,6,14,2,0,6,0,0,4,5,14,4,2,30,2,0,0,4,5,253,7,16,11,0,0,6,1,2
10/23/21,0,0,0,0,4,2,0,15,0,0,8,0,3,0,214,0,0,4,0,0,0,0,0,0,0,1,4,6,0,10,62,0,5,0,5,0,0,21,2,2,0,19,150,0,5,50,19,0,7,17,0,0,0,1,0,0,555,0,0,7,0,231,3,0,4,1,10,22,0,115,89,15,1,9,1,0,3,0,93,0,3,0,0,34,3,0,1,0,0,8,0,0,9,0,33,0,0,6,0,12,394,0,2,5,32,3,0,89,11,9,21,0,0,4,0,20,27,0,5,0,0,0,17,3,1,73,8,0,48,0,0,0,0,0,0,0,4,0,0,0,9,6,0,6,1,7,3,2,0,3,0,70,0,2,0,0,2,6,0,1,93,0,0,0,0,0,0,0,6,98,16,0,6,0,4,0,4,98,8,7,16,11,0,50,7,1,0,32,1,0,51,1,0,0,8,0,-1,1,34,4,0,0,0,0,0,1,1,0,3,0,0,0,4,5,6,0,0,0,2,396,29,0,0,2,0,10,129,0,0,0,0,0,0,0,0,7,12,3,2,39,7,2,151,2,12,0,0,5,25,0,0,12,1,0
10/24/21,34,29,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,9,0,63,1,0,0,53,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,127,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,174,0,0,0,0,0,0,0,0,0,3,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,576,6,0,0,0,0,34,0,0,0,0,10,5,1,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,8,0,0,7,0,0,0,1,0,1,0,156,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,5,0,0,0,35,0,3,6,1,0,0,6,0,0,0,1,0,0,5,0,30,0,0,0,0
10/25/21,0,0,0,0,0,0,7,1,0,6,18,0,0,0,209,0,0,3,0,0,0,0,0,0,0,1,25,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,4,0,2,0,0,0,0,0,11,5,0,0,0,1,0,0,1,0,0,0,10,34,0,0,1,0,0,0,295,0,0,0,0,0,0,0,4,0,0,0,0,3,0,13,0,0,0,2,0,0,0,0,0,0,0,2,0,7,0,0,3,0,0,1,0,0,2,0,0,4,2,4,3,4,3,0,0,9,0,0,0,2,0,0,1,4,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,6,6,0,9,0,1,0,0,0,0,0,22,1,0,0,0,0,0,2
10/26/21,16,0,0,0,3,0,5,4,1,5,5,5,6,0,1301,-35,0,0,27,0,7,0,6,0,0,4,1,4,1,15,113,1,1,3,8,0,12,1,7,3,0,21,175,1,0,63,5,0,13,1,0,1,0,6,0,11,604,0,0,12,3,271,1,1,1,0,6,38,0,0,109,20,0,18,1,-17,9,0,88,6,1,3,0,60,2,1,0,0,0,8,86,46,4,26,19,1,0,2,2,5,67,11,6,4,110,1,35,124,2,15,19,23,2,2,0,18,24,0,4,2,9,0,29,0,14,116,9,0,72,3,0,1,2,0,0,0,1,2,4,0,8,1,3,5,0,11,1,1,0,1,0,141,0,1,6,2,2,2,12,0,71,0,4,0,0,17,0,3,7,154,4,3,0,12,8,2,7,69,12,1,7,20,1,89,3,4,0,33,0,5,31,0,0,2,3,0,0,2,43,1,11,3,0,7,14,1,0,0,8,2,0,154,3,4,6,0,5,0,4,342,62,0,0,5,4,21,269,9,5,14,-1,0,0,80,3,11,4,3,3,42,3,1,0,12,7,247,8,8,30,36,0,16,0,0
10/27/21,12,91,66,1,2,0,0,10,0,0,16,2,1,162,155,1,0,0,-27,0,28,1,0,1,0,1,6,-3,0,9,67,0,0,2,0,0,13,1,2,2,1,7,137,0,6,23,2,0,2,-1,0,0,0,0,0,0,554,0,0,1,2,276,0,0,0,0,1,31,0,300,40,6,0,0,2,0,0,0,236,1,4,0,0,125,0,0,0,0,0,3,0,0,5,0,0,0,2,0,0,12,766,3,0,1,28,0,0,48,2,10,5,5,5,3,0,9,6,0,3,0,8,0,11,1,5,38,15,0,26,0,0,0,0,1,0,0,1,0,0,28,1,0,0,2,0,32,1,0,0,2,0,0,0,0,0,0,2,2,0,0,20,0,0,0,238,2,0,5,10,85,2,1,0,5,14,0,4,19,1,0,11,6,5,43,0,-4,26,55,0,0,67,1,0,0,5,0,0,2,15,1,-11,1,3,-1,0,2,0,-2,1,1,0,0,2,5,-6,0,0,0,0,349,34,0,0,1,-1,16,171,4,3,4,2,0,23,0,0,4,6,2,4,16,1,0,0,2,6,119,0,4,67,0,0,13,1,0
10/28/21,1,0,0,3,10,0,30,10,0,8,0,3,-6,0,0,0,0,0,-4,505,56,0,0,1,0,0,0,0,2,5,56,1,0,13,0,39,4,0,2,0,0,9,134,0,6,44,1,1,5,0,1,0,0,0,0,0,569,22,-2,0,0,208,0,3,0,3,5,46,0,239,178,2,0,6,0,0,0,0,136,4,0,15,23,34,0,9,1,0,10,0,0,0,0,84,0,0,0,0,1,0,231,9,0,0,45,0,0,76,0,0,8,4,3,2,0,6,0,0,1,4,7,0,30,0,2,79,-6,-4,49,14,1,1,12,0,0,0,0,0,1,18,0,0,19,0,0,42,0,0,0,0,0,164,6,0,2,0,0,5,20,2,30,0,23,0,0,1,0,0,0,52,0,0,0,7,6,2,3,25,0,0,0,6,2,39,0,-3,0,58,0,0,54,0,12,2,4,0,0,0,23,1,-7,0,0,10,0,0,1,6,10,1,0,0,2,4,2,0,0,0,0,349,24,0,22,0,-1,13,133,4,0,4,0,12,0,0,12,12,5,0,0,19,5,0,0,5,16,74,18,6,10,0,42,12,0,5
10/29/21,22,9,17,0,2,0,3,9,0,0,29,0,6,125,399,1,0,1,14,32,0,2,2,0,0,1,2,8,2,5,54,1,2,4,9,0,3,12,0,1,0,5,149,0,-1,32,0,0,7,-22,0,3,0,4,1,8,347,0,-2,5,0,202,0,2,0,0,2,27,0,0,26,8,1,6,1,0,0,0,45,1,3,3,0,33,0,7,0,0,3,11,38,47,2,19,29,4,3,-1,0,21,973,5,10,0,47,1,26,112,6,11,7,3,2,2,0,12,23,0,2,0,0,0,14,0,2,36,-4,14,9,1,0,0,9,0,3,1,1,1,4,3,8,8,4,7,1,-5,1,0,0,4,0,71,0,5,0,0,0,1,10,1,62,0,4,0,0,11,1,0,2,127,13,3,0,4,8,0,0,51,7,4,13,8,10,35,0,2,4,108,0,3,91,0,0,3,3,0,1,3,12,2,12,1,0,3,11,1,0,0,3,1,0,98,0,3,7,0,1,0,0,904,29,0,0,0,8,17,85,0,1,3,0,3,0,43,1,53,8,0,10,19,-15,0,0,7,1,135,2,3,15,22,0,7,0,0
10/30/21,119,0,0,2,5,0,0,7,0,0,13,3,3,60,0,0,0,0,18,51,17,3,1,3,51,2,8,7,0,7,73,1,2,1,3,0,0,13,1,0,1,10,145,6,2,40,28,0,12,0,0,2,0,3,1,0,541,0,0,3,2,218,0,0,7,0,1,19,0,493,29,3,0,2,3,0,1,0,72,6,2,0,0,66,1,0,0,0,0,11,0,0,4,0,0,3,0,2,0,0,458,20,0,1,51,0,0,100,5,9,11,6,-2,18,0,9,19,0,2,0,0,0,11,0,7,59,0,0,17,0,0,0,0,1,0,0,5,0,0,0,2,4,0,4,1,10,0,3,0,3,0,46,0,1,4,1,0,0,0,1,22,1,0,0,0,0,1,13,5,70,8,0,0,2,11,0,6,42,3,1,0,9,5,40,0,5,0,0,0,0,0,2,0,4,1,1,0,3,17,1,14,0,0,2,0,0,0,0,2,1,0,0,3,6,3,0,0,1,2,451,23,0,0,0,2,13,153,1,0,9,1,0,0,0,0,15,3,1,2,22,1,1,106,6,9,79,0,9,15,0,0,9,1,0
10/31/21,0,0,0,2,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
11/1/21,-115,0,0,0,0,0,0,3,0,4,17,0,0,0,173,1,0,1,0,0,11,0,0,0,0,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,2,0,0,0,0,16,0,0,0,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,5,2,4,5,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,3,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11/2/21,11,0,0,1,10,2,0,3,1,0,5,3,4,66,0,0,0,1,18,80,0,0,4,0,0,1,0,1,0,19,138,5,2,3,9,19,10,1,5,3,0,17,88,1,2,0,16,0,31,-1,0,0,0,7,0,0,529,8,0,10,1,201,0,0,3,0,12,55,0,149,189,36,-3,20,0,0,3,0,0,0,-1,2,10,91,0,0,0,0,0,12,56,29,0,0,0,1,0,6,1,8,0,14,0,6,43,1,35,81,0,14,59,13,-2,0,1,10,20,0,18,0,0,0,15,0,10,302,21,-1,80,0,0,0,0,0,0,0,3,7,-5,0,2,0,0,2,2,5,1,2,0,4,0,106,2,2,1,0,1,3,0,0,109,0,-1,0,0,0,0,2,17,146,3,0,0,8,2,0,2,159,5,2,6,28,0,145,2,-4,0,18,0,6,30,0,0,2,1,0,0,1,46,8,11,0,0,1,26,-1,0,-2,4,1,0,92,4,16,19,0,3,0,0,482,44,0,7,0,7,23,85,3,0,12,0,0,0,15,2,15,5,0,2,38,0,0,0,13,0,234,0,0,53,19,9,29,0,0
